primaryGenreName,coppaRisk,developerCountry_freq,countryCode_freq,userRatingCount_scaled,averageUserRating_scaled,primaryGenreName_freq,log_min_winsor_scaled,log_max_winsor_scaled,deviceType_GLOBAL,deviceType_connected-tv/ott,deviceType_smartphone,deviceType_tablet,deviceType_undetermined,terms_service_combined_has_link_low,terms_service_combined_no_link,isCorporateEmail_missing_scaled,isCorporateEmailScore_scaled,appAge_scaled,appDescriptionBrandSafetyRating_high,appDescriptionBrandSafetyRating_low,appDescriptionBrandSafetyRating_medium
Games,False,47,74,-0.058354637407978645,-0.9634320372796589,1785,0.6802319375807778,0.820361080894911,False,False,True,False,False,False,True,-0.4395312079704648,-0.7863749942547076,-1.429900918235617,False,True,False
Books & Reference,False,5107,5802,-0.0580576435666735,0.578652103621506,233,0.46421981341709084,0.38749677845950714,True,False,False,False,False,False,True,-0.4395312079704648,-0.7863749942547076,0.13050981381525445,False,True,False
Entertainment,False,5107,5802,-0.058354637407978645,-0.9634320372796589,428,-0.25290003858855353,-0.23158087708223932,True,False,False,False,False,False,True,2.275151301809717,-0.8070740992404029,-1.0795496312466475,True,False,False
Lifestyle,False,5107,5802,-0.058354637407978645,-0.9634320372796589,340,-0.037167968420760006,0.20108989677870398,True,False,False,False,False,False,True,-0.4395312079704648,-0.7863749942547076,0.5832714770009995,False,True,False
News & Magazines,False,5107,5802,-0.058010559177198294,0.578652103621506,114,0.6802319375807778,0.820361080894911,True,False,False,False,False,False,True,-0.4395312079704648,-0.7863749942547076,2.278432704047628,False,True,False
Games,True,46,15,-0.057901902893793974,1.092680150588561,1785,1.1818439843066986,1.0067921656195342,True,False,False,False,False,False,True,-0.4395312079704648,1.262836399329126,-1.3535423044136712,False,True,False
Business,False,5107,5802,-0.058354637407978645,-0.9634320372796589,423,-0.25290003858855353,-0.23158087708223932,True,False,False,False,False,False,True,-0.4395312079704648,1.262836399329126,0.04876118027432864,False,True,False
Health & Fitness,False,5107,5802,-0.05832747333712757,1.092680150588561,211,-0.25290003858855353,-0.23158087708223932,True,False,False,False,False,False,True,2.275151301809717,-0.8070740992404029,0.985726288631828,False,True,False
Shopping,False,5107,5802,-0.058354637407978645,-0.9634320372796589,268,-0.9437819805380989,-0.848492991184399,True,False,False,False,False,False,True,-0.4395312079704648,1.262836399329126,0.7458704075393799,False,True,False
Business,False,5107,5802,-0.058354637407978645,-0.9634320372796589,423,-0.25290003858855353,-0.23158087708223932,True,False,False,False,False,True,False,-0.4395312079704648,1.262836399329126,-0.956477512394022,True,False,False
Food & Drink,False,5107,5802,-0.058354637407978645,-0.9634320372796589,279,-0.9437819805380989,-1.0322768221170142,True,False,False,False,False,False,True,-0.4395312079704648,1.262836399329126,0.22214015041236967,False,True,False
Productivity,False,5107,5802,-0.058354637407978645,-0.9634320372796589,239,-0.25290003858855353,-0.23158087708223932,True,False,False,False,False,False,True,2.275151301809717,-0.8070740992404029,0.31466882355295606,False,True,False
Books & Reference,True,5107,5802,-0.058354637407978645,-0.9634320372796589,233,-0.25290003858855353,-0.23158087708223932,True,False,False,False,False,False,True,-0.4395312079704648,-0.7863749942547076,0.1403915168714437,False,True,False
Lifestyle,False,46,5802,-0.057952609159382655,1.092680150588561,340,1.1818439843066986,1.0067921656195342,True,False,False,False,False,False,True,-0.4395312079704648,-0.7863749942547076,0.43504593250566626,False,True,False
Lifestyle,False,5107,5802,-0.058354637407978645,-0.9634320372796589,340,-0.9437819805380989,-1.0322768221170142,True,False,False,False,False,False,True,-0.4395312079704648,1.262836399329126,-0.14977121577592106,False,True,False
Games,False,5107,5802,-0.058354637407978645,-0.9634320372796589,1785,-0.25290003858855353,-0.23158087708223932,True,False,False,False,False,False,True,-0.4395312079704648,-0.7863749942547076,-0.3671686811255769,False,True,False
Games,False,5107,5802,-0.058341960841581476,-0.449403990312604,1785,-0.037167968420760006,0.20108989677870398,True,False,False,False,False,False,True,-0.4395312079704648,-0.7863749942547076,0.03618446731822422,False,True,False
Business,False,5107,5802,-0.05832022958490061,1.092680150588561,423,-0.25290003858855353,-0.23158087708223932,True,False,False,False,False,False,True,-0.4395312079704648,-0.7863749942547076,0.8770275560917509,False,True,False
Navigation,False,5107,5802,-0.058354637407978645,-0.9634320372796589,15,-0.25290003858855353,-0.23158087708223932,True,False,False,False,False,True,False,2.275151301809717,-0.8070740992404029,1.233667198615519,False,True,False
Shopping,False,5107,5802,-0.058354637407978645,-0.9634320372796589,268,-0.25290003858855353,-0.23158087708223932,True,False,False,False,False,False,True,-0.4395312079704648,1.262836399329126,0.5662030810580372,False,True,False
Sports,False,5107,5802,-0.058352826469921903,-0.9634320372796589,54,-0.25290003858855353,-0.23158087708223932,True,False,False,False,False,True,False,2.275151301809717,-0.8070740992404029,0.9102660114342039,False,False,True
Games,False,5107,5802,-0.058341960841581476,0.578652103621506,1785,-0.9437819805380989,-1.6078841727924236,True,False,False,False,False,False,True,-0.4395312079704648,-0.7863749942547076,-0.1183294335204107,False,False,True
News & Magazines,False,5107,5802,-0.058354637407978645,-0.9634320372796589,114,-0.7520584005117228,-0.41774608717965867,True,False,False,False,False,False,True,-0.4395312079704648,-0.7863749942547076,0.10266137827263162,False,True,False
Sports,False,5107,5802,-0.058354637407978645,-0.9634320372796589,54,-0.25290003858855353,-0.23158087708223932,True,False,False,False,False,False,True,2.275151301809717,-0.8070740992404029,0.8581624867923447,True,False,False
Utilities,False,5107,5802,-0.058354637407978645,-0.9634320372796589,190,-0.25290003858855353,-0.23158087708223932,True,False,False,False,False,False,True,2.275151301809717,-0.8070740992404029,-0.02669909692329566,True,False,False
Business,False,5107,5802,-0.058354637407978645,-0.9634320372796589,423,-0.25290003858855353,-0.23158087708223932,True,False,False,False,False,False,True,2.275151301809717,-0.8070740992404029,-0.7534534333569146,False,True,False
Utilities,False,5107,5802,-0.058354637407978645,-0.9634320372796589,190,-0.25290003858855353,-0.23158087708223932,True,False,False,False,False,False,True,2.275151301809717,-0.8070740992404029,0.16015492271432114,False,True,False
Music & Audio,False,5107,5802,-0.05816267797396434,1.092680150588561,314,0.6802319375807778,0.820361080894911,True,False,False,False,False,False,True,-0.4395312079704648,-0.7863749942547076,1.1429351996398793,False,False,True
Lifestyle,False,5107,5802,-0.058354637407978645,-0.9634320372796589,340,-0.7520584005117228,-0.41774608717965867,True,False,False,False,False,False,True,-0.4395312079704648,1.262836399329126,-1.0984147005460536,False,True,False
Games,False,5107,5802,-0.058354637407978645,-0.9634320372796589,1785,-0.9437819805380989,-1.0322768221170142,True,False,False,False,False,False,True,-0.4395312079704648,-0.7863749942547076,-0.9223407205080975,False,True,False
Lifestyle,False,5107,5802,-0.058354637407978645,-0.9634320372796589,340,-0.9437819805380989,-0.848492991184399,True,False,False,False,False,False,True,-0.4395312079704648,1.262836399329126,-1.265505314340793,False,True,False
Tools,False,5107,5802,-0.058354637407978645,-0.9634320372796589,306,-0.9437819805380989,-1.6078841727924236,True,False,False,False,False,False,True,-0.4395312079704648,1.262836399329126,-0.707638265058357,False,True,False
Shopping,False,5107,5802,-0.058354637407978645,-0.9634320372796589,268,-0.25290003858855353,-0.23158087708223932,True,False,False,False,False,False,True,-0.4395312079704648,1.262836399329126,-0.2899117305715089,False,True,False
Auto & Vehicles,False,5107,5802,-0.058354637407978645,-0.9634320372796589,43,-0.7520584005117228,-0.41774608717965867,True,False,False,False,False,False,True,-0.4395312079704648,1.262836399329126,0.5078111998033754,False,True,False
Books & Reference,False,5107,5802,-0.05834558271769495,0.578652103621506,233,-0.037167968420760006,0.20108989677870398,True,False,False,False,False,False,True,-0.4395312079704648,-0.7863749942547076,0.8339073976931083,False,True,False
Shopping,False,5107,5802,-0.058354637407978645,-0.9634320372796589,268,-0.7520584005117228,-0.41774608717965867,True,False,False,False,False,False,True,-0.4395312079704648,1.262836399329126,-0.5818711363058164,False,True,False
Productivity,False,12,5802,-0.03337999066749542,1.092680150588561,239,2.1155616182525234,2.058994941132649,True,False,False,False,False,False,True,-0.4395312079704648,-0.7863749942547076,2.9701519125908535,False,True,False
Games,False,5107,5802,-0.058354637407978645,-0.9634320372796589,1785,-0.9437819805380989,-0.848492991184399,True,False,False,False,False,False,True,-0.4395312079704648,-0.7863749942547076,-0.6079228987614964,False,False,True
Entertainment,False,5107,5802,-0.058354637407978645,-0.9634320372796589,428,-0.25290003858855353,-0.23158087708223932,True,False,False,False,False,False,True,2.275151301809717,-0.8070740992404029,-1.3535423044136712,False,True,False
Music & Audio,False,5107,5802,-0.058354637407978645,-0.9634320372796589,314,-0.7520584005117228,-0.41774608717965867,True,False,False,False,False,False,True,-0.4395312079704648,-0.7863749942547076,-0.9277307403079279,False,True,False
Food & Drink,False,5107,5802,-0.058354637407978645,-0.9634320372796589,279,-0.9437819805380989,-1.0322768221170142,True,False,False,False,False,False,True,-0.4395312079704648,1.262836399329126,-0.5315642850204009,False,True,False
Games,False,150,5802,-0.058354637407978645,-0.9634320372796589,1785,-0.9437819805380989,-1.0322768221170142,True,False,False,False,False,False,True,-0.4395312079704648,1.262836399329126,-0.018614067223550097,False,True,False
Games,False,324,20,-0.004917477229733478,1.092680150588561,1785,-0.25290003858855353,-0.23158087708223932,False,False,True,False,False,True,False,-0.4395312079704648,1.262836399329126,-0.48754578980878627,False,False,True
Stickers,False,5107,5802,-0.058354637407978645,-0.9634320372796589,20,-0.25290003858855353,-0.23158087708223932,True,False,False,False,False,False,True,2.275151301809717,-0.8070740992404029,0.9488944868459885,False,True,False
Music & Audio,False,5107,5802,-0.05831479677073039,1.092680150588561,314,-0.25290003858855353,-0.23158087708223932,True,False,False,False,False,False,True,-0.4395312079704648,-0.7863749942547076,0.41079084340643013,False,True,False
Health & Fitness,False,5107,5802,-0.058354637407978645,-0.9634320372796589,211,-0.25290003858855353,-0.23158087708223932,True,False,False,False,False,False,True,-0.4395312079704648,1.262836399329126,1.3288908835425277,False,True,False
Health & Fitness,False,5107,5802,-0.05743830275126887,0.064624056654451,211,1.3978841554548083,1.439675832406779,True,False,False,False,False,False,True,-0.4395312079704648,-0.7863749942547076,1.6271386440031306,False,True,False
Lifestyle,False,5107,5802,-0.058354637407978645,-0.9634320372796589,340,-0.9437819805380989,-1.0322768221170142,True,False,False,False,False,True,False,-0.4395312079704648,-0.7863749942547076,0.5338629622590554,False,True,False
Education,False,324,5802,-0.05833471708935452,0.578652103621506,499,-0.037167968420760006,0.20108989677870398,True,False,False,False,False,True,False,-0.4395312079704648,-0.7863749942547076,0.1556632394579623,False,True,False
Tools,False,5107,3,-0.057952609159382655,1.092680150588561,306,1.1818439843066986,1.0067921656195342,True,False,False,False,False,False,True,-0.4395312079704648,-0.7863749942547076,-1.4954794924579022,False,True,False
Business,False,5107,5802,-0.05834377177963821,1.092680150588561,423,-0.25290003858855353,-0.23158087708223932,True,False,False,False,False,False,True,2.275151301809717,-0.8070740992404029,0.35060228906482527,False,True,False
Games,False,5107,7,-0.02136260572297749,1.092680150588561,1785,-0.25290003858855353,-0.23158087708223932,True,False,False,False,False,True,False,2.275151301809717,-0.8070740992404029,-1.1828583439868947,False,True,False
Business,False,6,5802,-0.058352826469921903,-0.9634320372796589,423,-0.25290003858855353,-0.23158087708223932,True,False,False,False,False,False,True,-0.4395312079704648,1.262836399329126,1.7313456943648535,False,True,False
Games,True,46,64,-0.05141874465066947,1.092680150588561,1785,1.3978841554548083,1.439675832406779,False,False,False,True,False,False,True,-0.4395312079704648,1.262836399329126,-1.2286735122854524,False,True,False
Games,False,58,5802,-0.058354637407978645,-0.9634320372796589,1785,-0.7520584005117228,-0.41774608717965867,True,False,False,False,False,False,True,-0.4395312079704648,-0.7863749942547076,-0.9394091164510597,False,False,True
Education,False,5107,5802,-0.058354637407978645,-0.9634320372796589,499,-0.25290003858855353,-0.23158087708223932,True,False,False,False,False,True,False,2.275151301809717,-0.8070740992404029,-1.0400228192913918,False,True,False
Games,False,150,45,-0.05403011732848666,0.578652103621506,1785,2.1155616182525234,2.058994941132649,False,False,False,True,False,False,True,-0.4395312079704648,1.262836399329126,-1.3679156905375687,False,False,True
Productivity,False,5107,5802,-0.058354637407978645,-0.9634320372796589,239,-0.25290003858855353,-0.23158087708223932,True,False,False,False,False,False,True,-0.4395312079704648,1.262836399329126,-0.8145403245114916,False,True,False
Games,False,86,74,-0.05358100469041546,1.092680150588561,1785,-0.25290003858855353,-0.23158087708223932,True,False,False,False,False,True,False,-0.4395312079704648,-0.7863749942547076,-1.2196901460422354,True,False,False
Entertainment,False,5107,5802,-0.058354637407978645,-0.9634320372796589,428,-0.25290003858855353,-0.23158087708223932,True,False,False,False,False,False,True,-0.4395312079704648,1.262836399329126,-0.9600708591069097,True,False,False
Productivity,False,5107,5802,-0.05812283733671609,0.578652103621506,239,1.1818439843066986,1.0067921656195342,True,False,False,False,False,False,True,-0.4395312079704648,1.262836399329126,0.8635525065921752,False,True,False
Productivity,False,5107,5802,-0.057901902893793974,1.092680150588561,239,0.6802319375807778,0.820361080894911,True,False,False,False,False,False,True,-0.4395312079704648,-0.7863749942547076,0.39282411065049516,False,True,False
Travel & Local,False,5107,5802,-0.058354637407978645,-0.9634320372796589,159,-0.25290003858855353,-0.23158087708223932,True,False,False,False,False,False,True,2.275151301809717,-0.8070740992404029,1.236362208515434,False,True,False
Music & Audio,False,5107,5802,-0.05831660770878713,1.092680150588561,314,-0.037167968420760006,0.20108989677870398,True,False,False,False,False,False,True,-0.4395312079704648,-0.7863749942547076,-0.05814087917880601,False,True,False
Tools,False,150,5802,-0.05831479677073039,-0.449403990312604,306,-0.7520584005117228,-0.41774608717965867,True,False,False,False,False,False,True,-0.4395312079704648,1.262836399329126,0.8473824471926841,False,True,False
Personalization,False,5107,5802,-0.058354637407978645,-0.9634320372796589,164,-0.25290003858855353,-0.23158087708223932,True,False,False,False,False,False,True,-0.4395312079704648,-0.7863749942547076,-1.4613427004102773,False,True,False
Games,False,5107,10,-0.03987582547701708,1.092680150588561,1785,-0.25290003858855353,-0.23158087708223932,True,False,False,False,False,True,False,-0.4395312079704648,1.262836399329126,-0.8468804433104734,False,True,False
Photo & Video,False,5107,5802,-0.058340149903524735,0.578652103621506,99,-0.037167968420760006,0.20108989677870398,True,False,False,False,False,False,True,-0.4395312079704648,-0.7863749942547076,-0.7660301463130189,False,True,False
Entertainment,False,324,5802,0.014895996049044492,1.092680150588561,428,1.8995186419894767,1.6261093377951967,True,False,False,False,False,False,True,-0.4395312079704648,-0.7863749942547076,-0.008732364436861878,False,False,True
Education,True,5107,5802,-0.058354637407978645,-0.9634320372796589,499,-0.25290003858855353,-0.23158087708223932,True,False,False,False,False,True,False,-0.4395312079704648,1.262836399329126,-1.0400228192913918,False,False,True
Books & Reference,False,5107,5802,-0.05813913577922674,1.092680150588561,233,0.6802319375807778,0.820361080894911,True,False,False,False,False,False,True,-0.4395312079704648,-0.7863749942547076,1.3711127035111914,False,True,False
Games,False,48,13,0.05375148299442976,1.092680150588561,1785,-0.25290003858855353,-0.23158087708223932,False,False,False,True,False,False,True,-0.4395312079704648,-0.7863749942547076,-0.6878748592154796,False,True,False
Travel & Local,False,5107,5802,-0.05819165298287216,1.092680150588561,159,-0.037167968420760006,0.20108989677870398,True,False,False,False,False,False,True,-0.4395312079704648,1.262836399329126,0.9399111203332708,False,True,False
Books & Reference,False,5107,5802,-0.057813166929013775,1.092680150588561,233,1.1818439843066986,1.0067921656195342,True,False,False,False,False,False,True,-0.4395312079704648,-0.7863749942547076,1.5965951993690959,False,True,False
Games,False,324,5802,-0.058354637407978645,-0.9634320372796589,1785,-0.9437819805380989,-1.6078841727924236,True,False,False,False,False,False,True,-0.4395312079704648,-0.7863749942547076,0.10625472471601814,False,True,False
Education,False,5107,5802,-0.058354637407978645,-0.9634320372796589,499,-0.7520584005117228,-0.41774608717965867,True,False,False,False,False,True,False,-0.4395312079704648,-0.7863749942547076,0.7665321501952296,False,True,False
Utilities,False,5107,5802,-0.058354637407978645,-0.9634320372796589,190,-0.25290003858855353,-0.23158087708223932,True,False,False,False,False,False,True,2.275151301809717,-0.8070740992404029,-0.15246622567583623,False,True,False
Beauty,False,5107,5802,-0.058340149903524735,1.092680150588561,21,-0.7520584005117228,-0.41774608717965867,True,False,False,False,False,False,True,-0.4395312079704648,1.262836399329126,-0.2800300275153197,False,True,False
Games,False,5107,5802,-0.058354637407978645,-0.9634320372796589,1785,-0.9437819805380989,-1.6078841727924236,True,False,False,False,False,False,True,-0.4395312079704648,-0.7863749942547076,-0.23511319602973438,False,True,False
Education,True,5107,5802,-0.058354637407978645,-0.9634320372796589,499,-0.25290003858855353,-0.23158087708223932,True,False,False,False,False,False,True,2.275151301809717,-0.8070740992404029,0.9722512391322523,False,True,False
Games,False,5107,64,-0.05833652802741126,0.064624056654451,1785,-0.037167968420760006,0.20108989677870398,True,False,False,False,False,False,True,-0.4395312079704648,-0.7863749942547076,-1.4811061063340047,False,True,False
Photo & Video,False,5107,5802,-0.058354637407978645,-0.9634320372796589,99,-0.9437819805380989,-1.4448535945823457,True,False,False,False,False,False,True,-0.4395312079704648,-0.7863749942547076,0.24729357605507732,False,True,False
Stickers,False,5107,5802,-0.058354637407978645,-0.9634320372796589,20,-0.25290003858855353,-0.23158087708223932,True,False,False,False,False,False,True,2.275151301809717,-0.8070740992404029,0.985726288631828,False,True,False
Games,False,5107,5802,-0.05832022958490061,0.578652103621506,1785,-0.25290003858855353,-0.23158087708223932,True,False,False,False,False,False,True,2.275151301809717,-0.8070740992404029,1.231870527145582,False,False,True
Games,False,5107,5802,-0.05834558271769495,1.092680150588561,1785,-0.9437819805380989,-1.0322768221170142,True,False,False,False,False,False,True,-0.4395312079704648,-0.7863749942547076,0.6452567046990478,False,True,False
Personalization,False,5107,5802,-0.058354637407978645,-0.9634320372796589,164,-0.7520584005117228,-0.41774608717965867,True,False,False,False,False,False,True,-0.4395312079704648,-0.7863749942547076,-0.112041077177109,False,True,False
Utilities,False,8,5802,-0.05834920459380843,0.578652103621506,190,-0.25290003858855353,-0.23158087708223932,True,False,False,False,False,False,True,2.275151301809717,-0.8070740992404029,1.240853892580296,False,True,False
Games,False,58,5,-0.04407357989253736,1.092680150588561,1785,1.8995186419894767,1.6261093377951967,False,False,True,False,False,False,True,-0.4395312079704648,-0.7863749942547076,2.474270091006466,False,True,False
Photo & Video,False,5107,5802,-0.058354637407978645,-0.9634320372796589,99,-0.7520584005117228,-0.41774608717965867,True,False,False,False,False,False,True,-0.4395312079704648,-0.7863749942547076,-0.5827694731187888,False,True,False
Utilities,False,5107,5802,-0.05835101553186517,-0.9634320372796589,190,-0.25290003858855353,-0.23158087708223932,True,False,False,False,False,True,False,-0.4395312079704648,1.262836399329126,0.825822367993363,False,True,False
Education,False,5107,5802,-0.05827133425736866,1.092680150588561,499,0.46421981341709084,0.38749677845950714,False,False,True,False,False,False,True,-0.4395312079704648,-0.7863749942547076,-1.249335254941302,False,True,False
Education,False,5107,5802,-0.058354637407978645,-0.9634320372796589,499,-0.25290003858855353,-0.23158087708223932,True,False,False,False,False,False,True,2.275151301809717,-0.8070740992404029,-1.4559526806104468,False,True,False
Tools,False,5107,7,-0.05718839329943893,0.578652103621506,306,1.3978841554548083,1.439675832406779,False,False,True,False,False,False,True,-0.4395312079704648,-0.7863749942547076,-1.455054343959175,False,True,False
Games,False,5107,5802,-0.058354637407978645,-0.9634320372796589,1785,-0.7520584005117228,-0.41774608717965867,True,False,False,False,False,False,True,-0.4395312079704648,-0.7863749942547076,0.8671458530355617,False,False,True
Utilities,False,5107,5802,-0.058354637407978645,-0.9634320372796589,190,-0.25290003858855353,-0.23158087708223932,True,False,False,False,False,False,True,2.275151301809717,-0.8070740992404029,2.712329297933968,False,True,False
Games,False,5107,5802,-0.058354637407978645,-0.9634320372796589,1785,-0.037167968420760006,0.20108989677870398,True,False,False,False,False,False,True,-0.4395312079704648,-0.7863749942547076,-0.7112316115017435,False,True,False
Education,False,5107,5802,-0.058354637407978645,-0.9634320372796589,499,-0.9437819805380989,-0.848492991184399,True,False,False,False,False,True,False,-0.4395312079704648,1.262836399329126,0.7288020115964177,False,True,False
Entertainment,False,5107,5802,-0.01924018632047975,0.578652103621506,428,2.833241605680064,2.6783144855846643,False,False,False,True,False,False,True,-0.4395312079704648,-0.7863749942547076,-0.9412057898075036,False,True,False
Shopping,False,324,5802,-0.058354637407978645,-0.9634320372796589,268,-0.9437819805380989,-1.0322768221170142,True,False,False,False,False,False,True,-0.4395312079704648,-0.7863749942547076,0.5742881107577826,False,True,False
Games,False,150,14,-0.03622316341657515,1.092680150588561,1785,-0.25290003858855353,-0.23158087708223932,False,False,False,True,False,False,True,-0.4395312079704648,1.262836399329126,-0.6869765224025072,False,True,False
Finance,False,5107,5802,-0.05833290615129778,0.578652103621506,172,-0.25290003858855353,-0.23158087708223932,True,False,False,False,False,False,True,2.275151301809717,-0.8070740992404029,0.05235452671771516,False,True,False
Tools,False,5107,4,-0.058354637407978645,-0.9634320372796589,306,-0.9437819805380989,-1.6078841727924236,False,False,True,False,False,False,True,-0.4395312079704648,-0.7863749942547076,-1.5260229380082406,False,True,False
Stickers,False,5107,5802,-0.058354637407978645,-0.9634320372796589,20,-0.25290003858855353,-0.23158087708223932,True,False,False,False,False,False,True,2.275151301809717,-0.8070740992404029,-0.20995977011752576,False,True,False
Business,False,5107,5802,-0.058354637407978645,-0.9634320372796589,423,-0.25290003858855353,-0.23158087708223932,True,False,False,False,False,True,False,-0.4395312079704648,1.262836399329126,0.5132012196032057,False,True,False
Shopping,False,95,5802,-0.058354637407978645,-0.9634320372796589,268,-0.25290003858855353,-0.23158087708223932,True,False,False,False,False,False,True,-0.4395312079704648,-0.7863749942547076,-0.46059569080963475,False,True,False
Entertainment,False,5107,5802,-0.058354637407978645,-0.9634320372796589,428,-0.7520584005117228,-0.41774608717965867,True,False,False,False,False,False,True,-0.4395312079704648,-0.7863749942547076,-0.23062151277337553,False,True,False
Games,False,13,5802,-0.058354637407978645,-0.9634320372796589,1785,-0.25290003858855353,-0.23158087708223932,True,False,False,False,False,False,True,2.275151301809717,-0.8070740992404029,-0.6663147800161583,True,False,False
Games,False,5107,5802,-0.058354637407978645,-0.9634320372796589,1785,-0.25290003858855353,-0.23158087708223932,True,False,False,False,False,False,True,2.275151301809717,-0.8070740992404029,-0.5064108591081922,False,True,False
Sports,False,5107,5802,-0.058354637407978645,-0.9634320372796589,54,-0.25290003858855353,-0.23158087708223932,True,False,False,False,False,True,False,-0.4395312079704648,1.262836399329126,-1.3086254727394353,False,True,False
Games,True,85,7,0.055319755351565456,0.578652103621506,1785,2.833241605680064,2.6783144855846643,False,False,True,False,False,False,True,-0.4395312079704648,1.262836399329126,-0.14707620587600587,False,True,False
Tools,False,5107,5802,-0.05811559358448914,0.578652103621506,306,0.6802319375807778,0.820361080894911,True,False,False,False,False,False,True,-0.4395312079704648,1.262836399329126,0.9309277540900539,False,True,False
Social,False,5107,5802,-0.058352826469921903,-0.449403990312604,159,-0.25290003858855353,-0.23158087708223932,True,False,False,False,False,False,True,-0.4395312079704648,-0.7863749942547076,-1.2789803638403687,False,True,False
Games,False,95,11,-0.03140063537148003,1.092680150588561,1785,2.1155616182525234,2.058994941132649,False,False,False,True,False,False,True,-0.4395312079704648,1.262836399329126,-1.167586621400376,False,True,False
Tools,False,5107,5802,-0.058341960841581476,0.064624056654451,306,-0.037167968420760006,0.20108989677870398,True,False,False,False,False,False,True,-0.4395312079704648,-0.7863749942547076,0.7045469224971812,False,True,False
Finance,False,5107,5802,-0.05834377177963821,1.092680150588561,172,-0.25290003858855353,-0.23158087708223932,True,False,False,False,False,False,True,-0.4395312079704648,1.262836399329126,-0.7615384630566601,False,True,False
Games,False,52,64,0.0918807837790628,1.092680150588561,1785,2.833241605680064,2.6783144855846643,False,False,True,False,False,False,True,-0.4395312079704648,-0.7863749942547076,0.27244700196728616,False,True,False
News & Magazines,False,59,5802,-0.05835101553186517,-0.9634320372796589,114,-0.25290003858855353,-0.23158087708223932,True,False,False,False,False,True,False,-0.4395312079704648,1.262836399329126,2.102358724818176,False,True,False
Games,True,6,73,-0.05805583262861676,1.092680150588561,1785,-0.25290003858855353,-0.23158087708223932,False,False,True,False,False,True,False,-0.4395312079704648,1.262836399329126,-1.150518225187913,False,True,False
Business,False,324,5802,-0.058354637407978645,-0.9634320372796589,423,-0.25290003858855353,-0.23158087708223932,True,False,False,False,False,False,True,-0.4395312079704648,1.262836399329126,0.17003662577051037,False,True,False
Business,False,5107,5802,-0.058354637407978645,-0.9634320372796589,423,-0.25290003858855353,-0.23158087708223932,True,False,False,False,False,False,True,2.275151301809717,-0.8070740992404029,-1.0022926806925796,False,True,False
Shopping,False,5107,5802,-0.058354637407978645,-0.9634320372796589,268,-0.7520584005117228,-0.41774608717965867,True,False,False,False,False,False,True,-0.4395312079704648,1.262836399329126,0.8123473184937872,False,True,False
Education,False,5107,5802,-0.058354637407978645,-0.9634320372796589,499,-0.9437819805380989,-1.0322768221170142,True,False,False,False,False,False,True,-0.4395312079704648,1.262836399329126,0.0236077543621198,False,True,False
Business,False,5107,5802,-0.058354637407978645,-0.9634320372796589,423,-0.25290003858855353,-0.23158087708223932,True,False,False,False,False,False,True,2.275151301809717,-0.8070740992404029,-0.6932648790153099,False,True,False
Games,False,5107,5802,-0.04940860340768953,0.578652103621506,1785,2.1155616182525234,2.058994941132649,True,False,False,False,False,False,True,-0.4395312079704648,-0.7863749942547076,0.9021809817344586,False,False,True
Utilities,False,5107,5802,-0.058354637407978645,-0.9634320372796589,190,-0.25290003858855353,-0.23158087708223932,True,False,False,False,False,False,True,-0.4395312079704648,1.262836399329126,-1.392170779636805,False,True,False
Business,False,5107,5802,-0.058354637407978645,-0.9634320372796589,423,-0.25290003858855353,-0.23158087708223932,True,False,False,False,False,False,True,-0.4395312079704648,1.262836399329126,-1.0696679281904584,False,True,False
Tools,False,5107,5802,-0.058229682682063674,1.092680150588561,306,0.6802319375807778,0.820361080894911,True,False,False,False,False,False,True,-0.4395312079704648,-0.7863749942547076,0.6227982889562556,False,True,False
Events,False,5107,5802,-0.05829306551404953,1.606708197555616,23,-0.7520584005117228,-0.41774608717965867,True,False,False,False,False,False,True,-0.4395312079704648,-0.7863749942547076,-0.9331207601077582,False,True,False
Business,False,5107,5802,-0.058354637407978645,-0.9634320372796589,423,-0.25290003858855353,-0.23158087708223932,True,False,False,False,False,False,True,-0.4395312079704648,1.262836399329126,1.395367792610428,True,False,False
Tools,False,5107,5802,-0.058341960841581476,1.606708197555616,306,-0.9437819805380989,-1.0322768221170142,True,False,False,False,False,False,True,-0.4395312079704648,-0.7863749942547076,-0.2997934336276981,False,True,False
Games,True,324,3,1.3215204008710282,1.092680150588561,1785,-0.25290003858855353,-0.23158087708223932,False,False,True,False,False,True,False,-0.4395312079704648,1.262836399329126,0.2194451405124543,False,False,True
Business,False,5107,5802,-0.058354637407978645,-0.9634320372796589,423,-0.7520584005117228,-0.41774608717965867,True,False,False,False,False,False,True,-0.4395312079704648,-0.7863749942547076,0.18710502171347243,False,True,False
Travel & Local,False,5107,5802,-0.058354637407978645,-0.9634320372796589,159,-0.9437819805380989,-1.4448535945823457,True,False,False,False,False,False,True,-0.4395312079704648,1.262836399329126,0.6838851798413316,False,True,False
Personalization,False,5107,5802,-0.058200707673155855,1.092680150588561,164,-0.037167968420760006,0.20108989677870398,True,False,False,False,False,False,True,-0.4395312079704648,-0.7863749942547076,-1.0463111759041945,False,True,False
Lifestyle,False,5107,5802,-0.058354637407978645,-0.9634320372796589,340,-0.25290003858855353,-0.23158087708223932,True,False,False,False,False,False,True,2.275151301809717,-0.8070740992404029,-0.05634420582236234,True,False,False
